Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1771888144,15,GET,/api/clients/6/,0.000000,0.000000,16,16,19,19,19,19,19,19,19,19,19,5,0,9,11.069550202228129,5.192416982026771,19.363125000381842,402.0
1771888144,15,GET,/api/clients/7/,0.000000,0.000000,10,10,21,21,21,21,21,21,21,21,21,4,0,9,11.226520990021527,6.230833998415619,20.504624990280718,394.0
1771888144,15,GET,/api/orders/,0.000000,0.000000,22,43,63,63,70,70,75,75,75,75,75,25,0,18,29.511301678139716,6.648625014349818,74.9174169905018,5978.0
1771888144,15,POST,/api/token/,0.000000,0.000000,210,210,220,220,220,220,220,220,220,220,220,9,0,210.43241600273177,214.55894910872706,210.43241600273177,225.37366699543782,486.0
1771888144,15,GET,/dashboard/admin/,0.000000,0.000000,29,30,32,32,32,33,33,33,33,33,33,16,0,30,31.201955755022937,21.921500010648742,44.07720800372772,2843.0
1771888144,15,,Aggregated,0.000000,0.000000,21,26,29,32,64,210,210,220,220,220,220,168,0,20,33.34387798704917,4.2526249890215695,225.37366699543782,3982.6964285714284
1771888145,20,GET,/admin-panel/,5.000000,0.000000,37,40,41,46,48,49,49,49,49,49,49,24,0,29,31.38142362634729,16.92183400155045,49.43029198329896,2843.0
1771888145,20,GET,/admin-panel/backups/,5.000000,0.000000,23,23,26,26,28,28,28,28,28,28,28,24,0,22,22.116543372248998,15.801999979885295,27.94745800201781,2843.0
1771888145,20,GET,/admin-panel/roles/,5.000000,0.000000,21,25,26,26,27,28,28,28,28,28,28,24,0,18,19.44861108252856,12.361417000647634,28.235625009983778,2843.0
1771888145,20,GET,/admin-panel/users/,5.000000,0.000000,19,20,25,26,26,28,28,28,28,28,28,24,0,16,18.513232624779146,11.750584002584219,28.36316599859856,2843.0
1771888145,20,GET,/api/clients/,5.500000,0.000000,26,30,44,62,71,76,85,85,85,85,85,52,0,23,30.724445501199135,8.756499999435619,84.6465420036111,8651.0
1771888145,20,POST,/api/clients/,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,22,35.84122899337672,21.526833006646484,50.15562498010695,365.0
1771888145,20,GET,/api/clients/1/,0.000000,0.000000,10,22,27,27,27,27,27,27,27,27,27,11,0,11,14.105333451880142,4.171957989456132,27.493625006172806,700.0
1771888145,20,GET,/api/clients/3/,1.000000,0.000000,10,11,16,16,16,21,21,21,21,21,21,14,0,9,10.30725278542377,4.2526249890215695,20.611208019545302,551.0
1771888145,20,GET,/api/clients/5/,0.000000,0.000000,22,22,23,23,23,23,23,23,23,23,23,6,0,9,12.783673669522008,3.7294169887900352,22.68308401107788,377.0
1771888145,20,GET,/api/clients/6/,0.500000,0.000000,10,16,19,19,42,42,42,42,42,42,42,9,0,9,13.2307222197091,3.6439579853322357,42.46141598559916,402.0
1771888145,20,GET,/api/clients/7/,0.500000,0.000000,10,21,21,27,27,27,27,27,27,27,27,6,0,9,12.642000161577016,4.189667000900954,26.756250008475035,394.0
1771888145,20,GET,/api/orders/,6.500000,0.000000,22,35,45,63,70,75,88,88,88,88,88,42,0,21,29.406150809899415,6.648625014349818,87.95400001690723,5978.0
1771888145,20,POST,/api/token/,2.000000,0.000000,210,220,250,250,250,250,250,250,250,250,250,12,0,210.43241600273177,223.10970141067324,210.43241600273177,249.80849999701604,486.0
1771888145,20,GET,/dashboard/admin/,5.000000,0.000000,29,30,31,32,32,33,33,33,33,33,33,24,0,30,30.410334959015017,21.921500010648742,44.07720800372772,2843.0
1771888145,20,,Aggregated,41.000000,0.000000,22,27,30,35,63,85,220,250,250,250,250,274,0,22,33.130301536064266,3.6439579853322357,249.80849999701604,3913.5328467153286
1771888146,20,GET,/admin-panel/,5.333333,0.000000,27,37,40,41,47,48,49,49,49,49,49,32,0,24,29.339914060983574,16.92183400155045,49.43029198329896,2843.0
1771888146,20,GET,/admin-panel/backups/,5.333333,0.000000,23,25,26,26,28,28,28,28,28,28,28,32,0,23,22.839183592623158,15.801999979885295,27.94745800201781,2843.0
1771888146,20,GET,/admin-panel/roles/,5.333333,0.000000,21,23,25,25,27,27,28,28,28,28,28,32,0,20,19.9249739989682,12.361417000647634,28.235625009983778,2843.0
1771888146,20,GET,/admin-panel/users/,5.333333,0.000000,19,20,21,22,26,26,28,28,28,28,28,32,0,18,18.565852876236022,11.750584002584219,28.36316599859856,2843.0
1771888146,20,GET,/api/clients/,10.666667,0.000000,20,28,35,44,64,72,80,85,85,85,85,73,0,20,27.621026303179,8.110334019875154,84.6465420036111,8651.0
1771888146,20,POST,/api/clients/,0.000000,0.000000,12,12,12,12,12,12,12,12,12,12,12,3,0,22,27.79831932275556,11.712499981513247,50.15562498010695,363.3333333333333
1771888146,20,GET,/api/clients/1/,1.333333,0.000000,11,16,24,24,27,29,29,29,29,29,29,20,0,11,13.912177151360083,4.171957989456132,28.61691699945368,700.0
1771888146,20,GET,/api/clients/3/,2.333333,0.000000,10,11,15,15,16,21,21,21,21,21,21,18,0,9,9.378867886779416,3.8717080024071038,20.611208019545302,551.0
1771888146,20,GET,/api/clients/5/,0.666667,0.000000,7,7,22,22,23,23,23,23,23,23,23,8,0,7,10.59682287814212,3.4505829971749336,22.68308401107788,377.0
1771888146,20,GET,/api/clients/6/,1.666667,0.000000,9,12,13,16,19,42,42,42,42,42,42,15,0,7,10.917141734777639,3.6439579853322357,42.46141598559916,402.0
1771888146,20,GET,/api/clients/7/,1.333333,0.000000,10,10,12,21,27,27,27,27,27,27,27,10,0,9,11.298233596608043,4.189667000900954,26.756250008475035,394.0
1771888146,20,GET,/api/orders/,8.333333,0.000000,21,31,43,45,63,70,75,88,88,88,88,55,0,18,26.96875681867823,6.648625014349818,87.95400001690723,5978.0
1771888146,20,POST,/api/token/,3.000000,0.000000,210,220,250,250,250,250,250,250,250,250,250,12,0,210.43241600273177,223.10970141067324,210.43241600273177,249.80849999701604,486.0
1771888146,20,GET,/dashboard/admin/,5.333333,0.000000,28,30,30,31,32,32,33,33,33,33,33,32,0,29,29.73464443857665,21.921500010648742,44.07720800372772,2843.0
1771888146,20,,Aggregated,56.000000,0.000000,21,26,28,30,49,71,210,220,250,250,250,374,0,21,29.202811061535378,3.4505829971749336,249.80849999701604,3901.120320855615
1771888147,20,GET,/admin-panel/,6.000000,0.000000,27,30,39,40,46,48,49,49,49,49,49,40,0,24,28.704505199129926,16.92183400155045,49.43029198329896,2843.0
1771888147,20,GET,/admin-panel/backups/,6.000000,0.000000,24,25,26,26,27,28,28,28,28,28,28,40,0,23,22.93415724852821,15.801999979885295,27.94745800201781,2843.0
1771888147,20,GET,/admin-panel/roles/,6.000000,0.000000,20,21,23,25,26,27,28,28,28,28,28,40,0,20,19.835323948063888,12.361417000647634,28.235625009983778,2843.0
1771888147,20,GET,/admin-panel/users/,6.000000,0.000000,20,23,26,26,27,28,30,30,30,30,30,40,0,19,20.102469775883947,11.750584002584219,29.729665984632447,2843.0
1771888147,20,GET,/api/clients/,12.750000,0.000000,18,26,29,35,63,71,80,85,85,85,85,89,0,18,25.058232687656986,8.110334019875154,84.6465420036111,8651.0
1771888147,20,POST,/api/clients/,0.500000,0.000000,12,12,18,18,18,18,18,18,18,18,18,5,0,18,22.5808001938276,11.606084008235484,50.15562498010695,368.4
1771888147,20,GET,/api/clients/1/,2.750000,0.000000,11,16,22,24,27,29,29,29,29,29,29,24,0,11,13.607156334425477,4.171957989456132,28.61691699945368,700.0
1771888147,20,GET,/api/clients/3/,3.500000,0.000000,9,10,12,15,16,21,21,21,21,21,21,21,0,9,8.969916522757904,3.75391700072214,20.611208019545302,551.0
1771888147,20,GET,/api/clients/5/,1.250000,0.000000,6,7,22,22,23,23,23,23,23,23,23,10,0,6,9.453229102655314,3.4505829971749336,22.68308401107788,377.0
1771888147,20,GET,/api/clients/514/,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,11.088875005953014,11.088875005953014,11.088875005953014,11.088875005953014,360.0
1771888147,20,GET,/api/clients/6/,2.000000,0.000000,9,12,12,13,19,42,42,42,42,42,42,18,0,7,10.50438427612082,3.487499983748421,42.46141598559916,402.0
1771888147,20,GET,/api/clients/7/,1.500000,0.000000,9,10,10,12,21,27,27,27,27,27,27,16,0,8,9.600984496501042,3.8104999985080212,26.756250008475035,394.0
1771888147,20,GET,/api/orders/,10.500000,0.000000,15,21,29,38,63,70,75,88,88,88,88,78,0,14,22.469138371749207,6.345709000015631,87.95400001690723,5978.0
1771888147,20,POST,/api/token/,3.000000,0.000000,210,220,250,250,250,250,250,250,250,250,250,12,0,210.43241600273177,223.10970141067324,210.43241600273177,249.80849999701604,486.0
1771888147,20,GET,/dashboard/admin/,6.000000,0.000000,28,29,30,30,32,32,33,33,33,33,33,40,0,28,28.990632249042392,21.921500010648742,44.07720800372772,2843.0
1771888147,20,,Aggregated,67.750000,0.000000,20,25,27,28,43,64,210,220,250,250,250,474,0,20,26.49564407356938,3.4505829971749336,249.80849999701604,3920.9662447257383
1771888148,20,GET,/admin-panel/,6.400000,0.000000,26,29,34,39,41,47,49,49,49,49,49,48,0,25,28.281813354017988,16.92183400155045,49.43029198329896,2843.0
1771888148,20,GET,/admin-panel/backups/,6.400000,0.000000,23,25,26,26,27,28,28,28,28,28,28,48,0,23,22.772720436478266,15.801999979885295,27.94745800201781,2843.0
1771888148,20,GET,/admin-panel/roles/,6.400000,0.000000,20,21,23,25,26,27,28,28,28,28,28,48,0,19,19.89703987298223,12.361417000647634,28.235625009983778,2843.0
1771888148,20,GET,/admin-panel/users/,6.400000,0.000000,21,26,27,28,30,31,32,32,32,32,32,48,0,20,21.59860850163871,11.750584002584219,32.40470902528614,2843.0
1771888148,20,GET,/api/clients/,14.200000,0.000000,18,23,29,35,62,71,80,85,85,85,85,100,0,17,24.330309162905905,8.110334019875154,84.6465420036111,8651.0
1771888148,20,POST,/api/clients/,0.600000,0.000000,12,12,12,12,18,18,18,18,18,18,18,8,0,12,15.70004699533456,4.0929999959189445,50.15562498010695,368.375
1771888148,20,GET,/api/clients/1/,4.000000,0.000000,10,11,16,20,27,27,29,29,29,29,29,32,0,10,12.196945376672375,3.9659999893046916,28.61691699945368,700.0
1771888148,20,GET,/api/clients/3/,3.600000,0.000000,9,10,11,12,16,16,21,21,21,21,21,26,0,8,8.513362036095574,3.642458003014326,20.611208019545302,551.0
1771888148,20,GET,/api/clients/5/,1.400000,0.000000,8,10,12,12,22,23,23,23,23,23,23,18,0,8,9.612821778217848,3.4505829971749336,22.68308401107788,377.0
1771888148,20,GET,/api/clients/511/,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,8.02766700508073,8.02766700508073,8.02766700508073,8.02766700508073,349.0
1771888148,20,GET,/api/clients/514/,0.000000,0.000000,11,11,11,11,11,11,11,11,11,11,11,1,0,11.088875005953014,11.088875005953014,11.088875005953014,11.088875005953014,360.0
1771888148,20,GET,/api/clients/6/,3.000000,0.000000,10,10,12,13,16,19,42,42,42,42,42,22,0,9,10.422115497269921,3.487499983748421,42.46141598559916,402.0
1771888148,20,GET,/api/clients/7/,2.000000,0.000000,7,9,10,10,21,27,27,27,27,27,27,20,0,7,8.665012649726123,3.7703340058214962,26.756250008475035,394.0
1771888148,20,GET,/api/orders/,11.000000,0.000000,14,17,22,29,49,70,75,88,88,88,88,94,0,14,20.737864797256215,6.345709000015631,87.95400001690723,5978.0
1771888148,20,POST,/api/token/,2.400000,0.000000,210,220,250,250,250,250,250,250,250,250,250,12,0,210.43241600273177,223.10970141067324,210.43241600273177,249.80849999701604,486.0
1771888148,20,GET,/dashboard/admin/,6.400000,0.000000,28,29,30,30,31,32,33,33,33,33,33,48,0,28,28.818874123317073,21.921500010648742,44.07720800372772,2843.0
1771888148,20,,Aggregated,74.200000,0.000000,19,24,27,28,37,63,210,210,250,250,250,574,0,19,24.768999120058695,3.4505829971749336,249.80849999701604,3796.2996515679442
1771888149,20,GET,/admin-panel/,6.666667,0.000000,25,29,30,34,41,47,48,49,49,49,49,56,0,24,27.112057285454025,16.92183400155045,49.43029198329896,2843.0
1771888149,20,GET,/admin-panel/backups/,6.666667,0.000000,24,25,26,26,28,30,30,30,30,30,30,56,0,23,23.28652524946457,15.801999979885295,30.0275000045076,2843.0
1771888149,20,GET,/admin-panel/roles/,6.666667,0.000000,21,23,25,25,26,27,28,28,28,28,28,56,0,20,20.667982854709926,12.361417000647634,28.235625009983778,2843.0
1771888149,20,GET,/admin-panel/users/,6.666667,0.000000,20,25,26,27,30,31,32,32,32,32,32,56,0,20,21.14315998395406,11.750584002584219,32.40470902528614,2843.0
1771888149,20,GET,/api/clients/,14.833333,0.000000,17,22,28,29,53,68,76,80,85,85,85,118,0,17,22.95265148489507,8.110334019875154,84.6465420036111,8651.0
1771888149,20,POST,/api/clients/,0.833333,0.000000,12,12,18,18,21,21,21,21,21,21,21,10,0,12,15.11381249583792,4.0929999959189445,50.15562498010695,368.2
1771888149,20,GET,/api/clients/1/,4.000000,0.000000,9,11,16,16,24,27,29,29,29,29,29,35,0,10,11.701990544263806,3.9659999893046916,28.61691699945368,700.0
1771888149,20,GET,/api/clients/3/,3.333333,0.000000,9,10,11,12,16,16,21,21,21,21,21,30,0,9,8.714590197390256,3.642458003014326,20.611208019545302,551.0
1771888149,20,GET,/api/clients/5/,1.666667,0.000000,7,10,12,21,23,27,27,27,27,27,27,21,0,8,9.864898857250367,3.4505829971749336,26.53658398776315,377.0
1771888149,20,GET,/api/clients/511/,0.000000,0.000000,8,8,8,8,8,8,8,8,8,8,8,1,0,8.02766700508073,8.02766700508073,8.02766700508073,8.02766700508073,349.0
1771888149,20,GET,/api/clients/514/,0.166667,0.000000,11,11,11,11,11,11,11,11,11,11,11,2,0,8,9.311979010817595,7.535083015682176,11.088875005953014,360.0
1771888149,20,GET,/api/clients/516/,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,3.7241249810904264,3.7241249810904264,3.7241249810904264,3.7241249810904264,379.0
1771888149,20,GET,/api/clients/520/,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,3.5343330237083137,3.5343330237083137,3.5343330237083137,3.5343330237083137,363.0
1771888149,20,GET,/api/clients/6/,2.833333,0.000000,10,11,12,13,19,20,42,42,42,42,42,28,0,9,10.32944789247787,3.487499983748421,42.46141598559916,402.0
1771888149,20,GET,/api/clients/7/,2.666667,0.000000,7,9,10,10,21,27,27,27,27,27,27,20,0,7,8.665012649726123,3.7703340058214962,26.756250008475035,394.0
1771888149,20,GET,/api/orders/,12.833333,0.000000,15,18,22,25,45,63,70,75,88,88,88,113,0,14,20.062727486638483,6.345709000015631,87.95400001690723,5978.0
1771888149,20,POST,/api/token/,2.000000,0.000000,210,220,250,250,250,250,250,250,250,250,250,12,0,210.43241600273177,223.10970141067324,210.43241600273177,249.80849999701604,486.0
1771888149,20,GET,/dashboard/admin/,6.666667,0.000000,28,29,30,30,31,32,32,33,33,33,33,56,0,28,27.80327080212633,20.22233299794607,44.07720800372772,2843.0
1771888149,20,,Aggregated,78.500000,0.000000,19,23,26,28,32,50,85,210,250,250,250,672,0,19,23.65965556089664,3.4505829971749336,249.80849999701604,3827.0535714285716
1771888150,20,GET,/admin-panel/,6.857143,0.000000,24,27,29,31,41,47,48,49,49,49,49,64,0,24,26.350716125307372,16.92183400155045,49.43029198329896,2843.0
1771888150,20,GET,/admin-panel/backups/,6.857143,0.000000,23,25,26,26,28,30,30,30,30,30,30,64,0,22,22.882641889736988,15.801999979885295,30.0275000045076,2843.0
1771888150,20,GET,/admin-panel/roles/,6.857143,0.000000,21,24,26,26,28,29,29,31,31,31,31,64,0,21,21.505159496882698,12.361417000647634,30.59145898441784,2843.0
1771888150,20,GET,/admin-panel/users/,6.857143,0.000000,22,25,26,27,30,31,32,32,32,32,32,64,0,20,21.5622200494181,11.750584002584219,32.40470902528614,2843.0
1771888150,20,GET,/api/clients/,14.285714,0.000000,16,20,25,28,46,64,76,80,85,85,85,137,0,16,21.515305965746258,8.110334019875154,84.6465420036111,8651.0
1771888150,20,POST,/api/clients/,1.142857,0.000000,8,12,12,18,21,21,21,21,21,21,21,11,0,12,14.474624995438552,4.0929999959189445,50.15562498010695,369.45454545454544
1771888150,20,GET,/api/clients/1/,4.428571,0.000000,9,11,14,16,24,27,29,29,29,29,29,40,0,9,11.249395876075141,3.9659999893046916,28.61691699945368,700.0
1771888150,20,GET,/api/clients/3/,3.714286,0.000000,9,10,11,12,16,16,21,21,21,21,21,32,0,9,8.760397028709122,3.642458003014326,20.611208019545302,551.0
1771888150,20,GET,/api/clients/5/,2.571429,0.000000,7,10,11,12,22,23,27,27,27,27,27,24,0,7,9.51275179249933,3.4505829971749336,26.53658398776315,377.0
1771888150,20,GET,/api/clients/511/,0.142857,0.000000,8,8,8,8,8,8,8,8,8,8,8,1,0,8.02766700508073,8.02766700508073,8.02766700508073,8.02766700508073,349.0
1771888150,20,GET,/api/clients/514/,0.142857,0.000000,11,11,11,11,11,11,11,11,11,11,11,2,0,8,9.311979010817595,7.535083015682176,11.088875005953014,360.0
1771888150,20,GET,/api/clients/516/,0.000000,0.000000,4,4,4,4,4,4,4,4,4,4,4,1,0,3.7241249810904264,3.7241249810904264,3.7241249810904264,3.7241249810904264,379.0
1771888150,20,GET,/api/clients/520/,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,3.5343330237083137,3.5343330237083137,3.5343330237083137,3.5343330237083137,363.0
1771888150,20,GET,/api/clients/6/,3.142857,0.000000,8,10,12,12,16,20,42,42,42,42,42,34,0,8,9.48698773401488,3.487499983748421,42.46141598559916,402.0
1771888150,20,GET,/api/clients/7/,2.571429,0.000000,7,9,10,10,12,21,27,27,27,27,27,22,0,7,8.501113773408262,3.671000013127923,26.756250008475035,394.0
1771888150,20,GET,/api/orders/,13.428571,0.000000,14,17,20,23,43,63,70,75,88,88,88,130,0,14,19.001788454121336,6.208791019162163,87.95400001690723,5978.0
1771888150,20,POST,/api/token/,1.714286,0.000000,210,220,250,250,250,250,250,250,250,250,250,12,0,210.43241600273177,223.10970141067324,210.43241600273177,249.80849999701604,486.0
1771888150,20,GET,/dashboard/admin/,6.857143,0.000000,27,28,29,30,31,32,32,33,33,33,33,64,0,28,27.68351038957917,20.22233299794607,44.07720800372772,2843.0
1771888150,20,,Aggregated,81.571429,0.000000,19,23,26,27,31,47,76,210,250,250,250,767,0,19,22.732027808428626,3.4505829971749336,249.80849999701604,3860.2477183833116
1771888151,20,GET,/admin-panel/,7.000000,0.000000,24,26,29,29,40,46,48,49,49,49,49,72,0,23,25.69609547248951,16.92183400155045,49.43029198329896,2843.0
1771888151,20,GET,/admin-panel/backups/,7.000000,0.000000,23,25,25,26,27,28,30,30,30,30,30,72,0,22,22.74205438839595,15.801999979885295,30.0275000045076,2843.0
1771888151,20,GET,/admin-panel/roles/,7.000000,0.000000,23,25,26,27,28,29,30,31,31,31,31,72,0,21,22.00902776166913,12.361417000647634,30.59145898441784,2843.0
1771888151,20,GET,/admin-panel/users/,7.000000,0.000000,23,26,28,28,30,31,32,32,32,32,32,72,0,22,22.402951391187443,11.750584002584219,32.40470902528614,2843.0
1771888151,20,GET,/api/clients/,14.625000,0.000000,16,20,24,27,44,64,72,80,85,85,85,159,0,16,20.82110430427341,8.110334019875154,84.6465420036111,8651.0
1771888151,20,POST,/api/clients/,1.250000,0.000000,8,12,12,18,21,21,21,21,21,21,21,11,0,12,14.474624995438552,4.0929999959189445,50.15562498010695,369.45454545454544
1771888151,20,GET,/api/clients/1/,4.250000,0.000000,9,11,12,16,24,27,29,29,29,29,29,42,0,9,10.964839334649566,3.8991670007817447,28.61691699945368,700.0
1771888151,20,GET,/api/clients/3/,3.750000,0.000000,9,10,11,12,15,16,21,21,21,21,21,33,0,9,8.61515899746199,3.642458003014326,20.611208019545302,551.0
1771888151,20,GET,/api/clients/5/,2.625000,0.000000,8,10,12,15,22,23,27,27,27,27,27,27,0,9,9.83255096340414,3.4505829971749336,26.53658398776315,377.0
1771888151,20,GET,/api/clients/511/,0.125000,0.000000,8,8,8,8,8,8,8,8,8,8,8,1,0,8.02766700508073,8.02766700508073,8.02766700508073,8.02766700508073,349.0
1771888151,20,GET,/api/clients/514/,0.250000,0.000000,11,11,11,11,11,11,11,11,11,11,11,2,0,8,9.311979010817595,7.535083015682176,11.088875005953014,360.0
1771888151,20,GET,/api/clients/515/,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,9.376834001159295,9.376834001159295,9.376834001159295,9.376834001159295,392.0
1771888151,20,GET,/api/clients/516/,0.125000,0.000000,4,4,4,4,4,4,4,4,4,4,4,1,0,3.7241249810904264,3.7241249810904264,3.7241249810904264,3.7241249810904264,379.0
1771888151,20,GET,/api/clients/517/,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,3.821499994955957,3.821499994955957,3.821499994955957,3.821499994955957,356.0
1771888151,20,GET,/api/clients/519/,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,7.844499981729314,7.844499981729314,7.844499981729314,7.844499981729314,372.0
1771888151,20,GET,/api/clients/520/,0.000000,0.000000,4,4,4,4,4,4,4,4,4,4,4,1,0,3.5343330237083137,3.5343330237083137,3.5343330237083137,3.5343330237083137,363.0
1771888151,20,GET,/api/clients/6/,3.500000,0.000000,8,10,12,12,16,20,42,42,42,42,42,37,0,8,9.253220675148171,3.487499983748421,42.46141598559916,402.0
1771888151,20,GET,/api/clients/7/,2.500000,0.000000,8,10,10,12,17,21,27,27,27,27,27,28,0,7,8.842876607169663,3.671000013127923,26.756250008475035,394.0
1771888151,20,GET,/api/orders/,14.125000,0.000000,14,17,20,22,38,63,70,75,88,88,88,148,0,14,18.447614000792413,6.208791019162163,87.95400001690723,5978.0
1771888151,20,POST,/api/token/,1.500000,0.000000,210,220,250,250,250,250,250,250,250,250,250,12,0,210.43241600273177,223.10970141067324,210.43241600273177,249.80849999701604,486.0
1771888151,20,GET,/dashboard/admin/,7.000000,0.000000,26,28,29,30,30,32,32,33,33,33,33,74,0,27,26.628868227645228,17.679959011729807,44.07720800372772,2843.0
